id,level,prompt,expected_table_count,expected_joins,status,before_status,readiness_status,readiness_reason,live_status,live_reason,model_calls,seconds
P03063,2,Ağustos 2024 için ürün bazında toptan net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0139
P03064,2,Ürün bazında Ağustos 2024 toptan net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0127
P03065,2,Ağustos 2024 ürün bazında perakende net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0136
P03066,2,Ağustos 2024 için ürün bazında perakende net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0138
P03067,2,Ağustos 2024 dönemindeki perakende net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0143
P03068,2,Eylül 2024 ürün bazında satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03069,2,Eylül 2024 için ürün bazında satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0105
P03070,2,Eylül 2024 dönemindeki satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03071,2,Eylül 2024 ürün bazında toptan satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0125
P03072,2,Ürün bazında Eylül 2024 toptan satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0109
P03073,2,Eylül 2024 dönemindeki toptan satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0126
P03074,2,Eylül 2024 için ürün bazında perakende satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0125
P03075,2,Ürün bazında Eylül 2024 perakende satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03076,2,Eylül 2024 ürün bazında satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0107
P03077,2,Eylül 2024 için ürün bazında satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P03078,2,Ürün bazında Eylül 2024 satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.011
P03079,2,Eylül 2024 ürün bazında toptan satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P03080,2,Eylül 2024 için ürün bazında toptan satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03081,2,Eylül 2024 dönemindeki toptan satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0192
P03082,2,Eylül 2024 ürün bazında perakende satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0151
P03083,2,Ürün bazında Eylül 2024 perakende satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.013
P03084,2,Eylül 2024 dönemindeki perakende satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0122
P03085,2,Eylül 2024 ürün bazında satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0108
P03086,2,Ürün bazında Eylül 2024 satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03087,2,Eylül 2024 dönemindeki satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03088,2,Eylül 2024 için ürün bazında toptan satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03089,2,Ürün bazında Eylül 2024 toptan satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03090,2,Eylül 2024 ürün bazında perakende satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03091,2,Eylül 2024 için ürün bazında perakende satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03092,2,Eylül 2024 dönemindeki perakende satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0135
P03093,2,Eylül 2024 ürün bazında net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0134
P03094,2,Eylül 2024 için ürün bazında net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0132
P03095,2,Eylül 2024 dönemindeki net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0149
P03096,2,Eylül 2024 ürün bazında toptan net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0136
P03097,2,Ürün bazında Eylül 2024 toptan net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0136
P03098,2,Eylül 2024 dönemindeki toptan net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0142
P03099,2,Eylül 2024 için ürün bazında perakende net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0147
P03100,2,Ürün bazında Eylül 2024 perakende net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0146
P03101,2,Ekim 2024 ürün bazında satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03102,2,Ekim 2024 için ürün bazında satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03103,2,Ürün bazında Ekim 2024 satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.011
P03104,2,Ekim 2024 ürün bazında toptan satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P03105,2,Ekim 2024 için ürün bazında toptan satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0124
P03106,2,Ekim 2024 dönemindeki toptan satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03107,2,Ekim 2024 ürün bazında perakende satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0115
P03108,2,Ürün bazında Ekim 2024 perakende satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03109,2,Ekim 2024 dönemindeki perakende satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0125
P03110,2,Ekim 2024 ürün bazında satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03111,2,Ürün bazında Ekim 2024 satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03112,2,Ekim 2024 dönemindeki satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03113,2,Ekim 2024 için ürün bazında toptan satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P03114,2,Ürün bazında Ekim 2024 toptan satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P03115,2,Ekim 2024 ürün bazında perakende satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0127
P03116,2,Ekim 2024 için ürün bazında perakende satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.011
P03117,2,Ekim 2024 dönemindeki perakende satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0136
P03118,2,Ekim 2024 ürün bazında satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P03119,2,Ekim 2024 için ürün bazında satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0115
P03120,2,Ekim 2024 dönemindeki satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03121,2,Ekim 2024 ürün bazında toptan satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0122
P03122,2,Ürün bazında Ekim 2024 toptan satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03123,2,Ekim 2024 dönemindeki toptan satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0132
P03124,2,Ekim 2024 için ürün bazında perakende satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03125,2,Ürün bazında Ekim 2024 perakende satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03126,2,Ekim 2024 ürün bazında net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0136
P03127,2,Ekim 2024 için ürün bazında net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0127
P03128,2,Ürün bazında Ekim 2024 net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0127
P03129,2,Ekim 2024 ürün bazında toptan net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0132
P03130,2,Ekim 2024 için ürün bazında toptan net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0142
P03131,2,Ekim 2024 dönemindeki toptan net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0156
P03132,2,Ekim 2024 ürün bazında perakende net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0155
P03133,2,Ürün bazında Ekim 2024 perakende net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.015
P03134,2,Ekim 2024 dönemindeki perakende net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0146
P03135,2,Kasım 2024 ürün bazında satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P03136,2,Ürün bazında Kasım 2024 satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0109
P03137,2,Kasım 2024 dönemindeki satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03138,2,Kasım 2024 için ürün bazında toptan satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P03139,2,Ürün bazında Kasım 2024 toptan satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03140,2,Kasım 2024 ürün bazında perakende satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03141,2,Kasım 2024 için ürün bazında perakende satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03142,2,Kasım 2024 dönemindeki perakende satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P03143,2,Kasım 2024 ürün bazında satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0108
P03144,2,Kasım 2024 için ürün bazında satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03145,2,Kasım 2024 dönemindeki satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03146,2,Kasım 2024 ürün bazında toptan satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03147,2,Ürün bazında Kasım 2024 toptan satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03148,2,Kasım 2024 dönemindeki toptan satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0126
P03149,2,Kasım 2024 için ürün bazında perakende satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03150,2,Ürün bazında Kasım 2024 perakende satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03151,2,Kasım 2024 ürün bazında satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03152,2,Kasım 2024 için ürün bazında satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P03153,2,Ürün bazında Kasım 2024 satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0112
P03154,2,Kasım 2024 ürün bazında toptan satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0119
P03155,2,Kasım 2024 için ürün bazında toptan satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0131
P03156,2,Kasım 2024 dönemindeki toptan satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0141
P03157,2,Kasım 2024 ürün bazında perakende satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03158,2,Ürün bazında Kasım 2024 perakende satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03159,2,Kasım 2024 dönemindeki perakende satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0132
P03160,2,Kasım 2024 ürün bazında net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.013
P03161,2,Ürün bazında Kasım 2024 net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P03162,2,Kasım 2024 dönemindeki net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.014
P03163,2,Kasım 2024 için ürün bazında toptan net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0137
P03164,2,Ürün bazında Kasım 2024 toptan net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0137
P03165,2,Kasım 2024 ürün bazında perakende net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0133
P03166,2,Kasım 2024 için ürün bazında perakende net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0134
P03167,2,Kasım 2024 dönemindeki perakende net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0139
P03168,2,Aralık 2024 ürün bazında satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03169,2,Aralık 2024 için ürün bazında satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03170,2,Aralık 2024 dönemindeki satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03171,2,Aralık 2024 ürün bazında toptan satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
P03172,2,Ürün bazında Aralık 2024 toptan satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03173,2,Aralık 2024 dönemindeki toptan satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P03174,2,Aralık 2024 için ürün bazında perakende satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0115
P03175,2,Ürün bazında Aralık 2024 perakende satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0122
P03176,2,Aralık 2024 ürün bazında satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03177,2,Aralık 2024 için ürün bazında satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0106
P03178,2,Ürün bazında Aralık 2024 satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03179,2,Aralık 2024 ürün bazında toptan satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0118
P03180,2,Aralık 2024 için ürün bazında toptan satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0124
P03181,2,Aralık 2024 dönemindeki toptan satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0133
P03182,2,Aralık 2024 ürün bazında perakende satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0128
P03183,2,Ürün bazında Aralık 2024 perakende satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0128
P03184,2,Aralık 2024 dönemindeki perakende satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,MODEL_REQUIRED,unresolved terms: bilgisini,NOT_LIVE_TESTED,,0,0.0142
P03185,2,Aralık 2024 ürün bazında satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P03186,2,Ürün bazında Aralık 2024 satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0109
P03187,2,Aralık 2024 dönemindeki satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0121
P03188,2,Aralık 2024 için ürün bazında toptan satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P03189,2,Ürün bazında Aralık 2024 toptan satış satırı sayısı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03190,2,Aralık 2024 ürün bazında perakende satış satırı sayısı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0123
P03191,2,Aralık 2024 için ürün bazında perakende satış satırı sayısı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03192,2,Aralık 2024 dönemindeki perakende satış satırı sayısı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.012
P03193,2,Aralık 2024 ürün bazında net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0134
P03194,2,Aralık 2024 için ürün bazında net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0135
P03195,2,Aralık 2024 dönemindeki net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0145
P03196,2,Aralık 2024 ürün bazında toptan net satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0148
P03197,2,Ürün bazında Aralık 2024 toptan net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0139
P03198,2,Aralık 2024 dönemindeki toptan net satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0152
P03199,2,Aralık 2024 için ürün bazında perakende net satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0137
P03200,2,Ürün bazında Aralık 2024 perakende net satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0138
P03201,2,Ocak 2025 ürün bazında satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0114
P03202,2,Ocak 2025 için ürün bazında satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0105
P03203,2,Ürün bazında Ocak 2025 satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03204,2,Ocak 2025 ürün bazında toptan satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03205,2,Ocak 2025 için ürün bazında toptan satılan adet göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0115
P03206,2,Ocak 2025 dönemindeki toptan satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.013
P03207,2,Ocak 2025 ürün bazında perakende satılan adet nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03208,2,Ürün bazında Ocak 2025 perakende satılan adet hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0113
P03209,2,Ocak 2025 dönemindeki perakende satılan adet bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0124
P03210,2,Ocak 2025 ürün bazında satış tutarı nedir?,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0111
P03211,2,Ürün bazında Ocak 2025 satış tutarı hesapla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0107
P03212,2,Ocak 2025 dönemindeki satış tutarı bilgisini ürün bazında raporla.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0116
P03213,2,Ocak 2025 için ürün bazında toptan satış tutarı göster.,2,1,PASS,PASS,DETERMINISTIC_PLAN_READY,ok,NOT_LIVE_TESTED,,0,0.0117
